ticker,snapshot_date,close,return_1d,return_1w,return_1m,momentum_1w,momentum_1m,momentum_3m,momentum_6m,volatility_30d,volatility_90d,drawdown,distance_52w_high,distance_52w_low,volume_change,pe_ratio,forward_pe,ev_ebitda,price_to_sales,fcf_yield,revenue_growth_yoy,eps_growth_yoy,ebitda_growth_yoy,gross_margin,operating_margin,net_margin,roe,roa,roic,debt_to_equity,net_debt_ebitda,current_ratio,earnings_surprise,earnings_sentiment,sector_relative_pe,sector_relative_growth,sector_relative_roic,analyst_signal,news_sentiment,sp500_return_1m,nasdaq_return_1m,sector_return_1m,interest_rate,inflation,market_regime,valuation_score,growth_score,quality_score,financial_health_score,momentum_score,earnings_score,baseline_investment_score
TSLA,2026-07-24,600.230000,-0.042760,-0.057810,-0.271780,-0.057810,-0.271780,-0.350340,-0.053000,0.616150,0.569350,-0.452030,-0.452030,0.063460,-0.244800,120.860000,90.970000,76.820000,13.420000,0.002720,0.009700,0.012800,0.011100,0.178500,0.073800,0.075600,0.107400,0.064800,0.083800,0.189100,1.574000,2.102000,0.049600,0.830000,1.470000,-0.055500,-0.031700,3.830000,-0.128000,-0.014800,0.010300,-0.018600,3.740000,2.090000,risk-off,0.044400,0,0,0.777800,0.155600,0.827800,0.231700
JPM,2026-07-24,223.230000,0.004500,0.028950,-0.018120,0.028950,-0.018120,0.022680,-0.111030,0.141770,0.193600,-0.285960,-0.285960,0.083220,0.024000,12.390000,14.390000,10.870000,3.860000,0.053360,0.117900,0.159500,0.136300,0.615100,0.415300,0.326800,0.171700,0.014300,0.114200,1.347000,1.054000,1.132000,0.051600,0.807000,0.593000,0.012000,-0.141500,4.130000,-0.303000,0.018900,-0.007600,0.026000,3.740000,2.090000,risk-on,0.977800,0.333300,0.288900,0.144400,0.483300,0.850000,0.499200
V,2026-07-24,392.510000,0.003680,-0.000840,-0.016560,-0.000840,-0.016560,-0.021640,0.013580,0.112600,0.154220,-0.070630,-0.070630,0.090910,0.159200,30.110000,27.940000,22.750000,15.930000,0.031320,0.094000,0.124400,0.113000,0.785200,0.645300,0.524600,0.510800,0.199400,0.397300,0.495700,1.047000,1.217000,-0.072800,0.219000,1.407000,-0.012000,0.141600,4.020000,-0.015000,0.060900,0.054200,-0.040100,3.740000,2.090000,risk-on,0.533300,0.205600,0.822200,0.372200,0.600000,0,0.458100
NFLX,2026-07-24,1411.410000,-0.009430,-0.103280,-0.091370,-0.103280,-0.091370,0.137390,-0.104700,0.430060,0.375350,-0.280870,-0.280870,0.185320,0.108000,45.180000,35.300000,31.510000,9.500000,0.018860,0.165100,0.245300,0.205700,0.466700,0.276300,0.226800,0.371300,0.147000,0.249800,0.744500,2.038000,1.271000,-0.008800,0.442000,1.380000,-0.012300,-0.028300,4.190000,-0.240000,-0.011300,0.036900,-0.055500,3.740000,2.090000,risk-off,0.266700,0.722200,0.322200,0.288900,0.444400,0.444400,0.416700
AAPL,2026-07-31,241.460000,0.009030,-0.012920,0.005200,-0.012920,0.005200,0.050190,0.084530,0.218710,0.204150,-0.254710,-0.254710,0.134570,-0.152700,35.600000,29.690000,23.720000,9.400000,0.032170,0.062700,0.099400,0.082400,0.465200,0.319600,0.251100,1.589000,0.266700,0.604400,1.995800,4.436000,0.889000,-0.014200,0.578000,0.822000,-0.285700,0.038100,3.330000,-0.481000,0.048100,-0.004600,0,3.720000,2.180000,neutral,0.533300,0.111100,0.650000,0,0.750000,0.366700,0.408100
MSFT,2026-07-31,444.660000,0.006410,-0.005060,-0.055460,-0.005060,-0.055460,-0.012770,-0.084080,0.197380,0.198860,-0.270830,-0.270830,0.044100,-0.036800,34.570000,28.560000,22.700000,12.950000,0.021630,0.158600,0.246300,0.197400,0.694300,0.454600,0.372800,0.365100,0.189700,0.291600,0.338500,0.628000,1.393000,0.025600,0.616000,0.861000,-0.189800,-0.274700,4.250000,-0.043000,0.036900,0.025600,-0.007100,3.720000,2.180000,risk-on,0.422200,0.700000,0.594400,0.555600,0.383300,0.511100,0.535300
NVDA,2026-07-31,99.410000,0.014080,0.017400,-0.020690,0.017400,-0.020690,0.061850,0.279080,0.627370,0.482530,-0.344690,-0.344690,0.337410,-0.003100,56.840000,35.360000,44.620000,27.350000,0.027040,0.823900,1.249700,1.022500,0.764000,0.645600,0.563600,0.953100,0.682800,0.802900,0.135700,0.304000,4.271000,0.045100,0.754000,1.318000,0.475500,0.236600,3.990000,0.444000,0.045200,0.022400,-0.003200,3.720000,2.180000,risk-off,0.155600,1,0.927800,0.922200,0.661100,1,0.754200
META,2026-07-31,589.820000,-0.001810,-0.019890,-0.011070,-0.019890,-0.011070,-0.021000,-0.224320,0.241790,0.237030,-0.495080,-0.495080,0.062280,0.253100,28.080000,22.810000,18.280000,8.750000,0.040260,0.230600,0.310800,0.273900,0.830100,0.429200,0.388300,0.386000,0.241300,0.309600,0.270900,0.366000,3.044000,0.039600,0.666000,0.852000,0.051800,0.034700,4.060000,-0.011000,0.007500,0.027500,-0.019900,3.720000,2.180000,neutral,0.788900,0.888900,0.733300,0.733300,0.338900,0.805600,0.723600
GOOGL,2026-07-31,225.570000,0.016220,0.030330,-0.040050,0.030330,-0.040050,-0.088050,-0.082190,0.229710,0.232630,-0.249350,-0.249350,0.030330,0.256400,22.760000,22.280000,18.610000,6.260000,0.034520,0.139100,0.218500,0.169600,0.585500,0.326100,0.293300,0.311000,0.212600,0.267500,0.092200,0.120000,1.867000,-0.072400,0.048000,0.768000,-0.039700,-0.007400,3.400000,-0.082000,0.057100,-0.004700,-0.011700,3.720000,2.180000,neutral,0.811100,0.538900,0.416700,0.900000,0.344400,0,0.540000
AMZN,2026-07-31,259.440000,0.042350,0.050490,-0.041770,0.050490,-0.041770,0.147960,0.190800,0.307120,0.273880,-0.099200,-0.099200,0.212000,0.091700,42.920000,31.020000,19.220000,3.650000,0.018280,0.118900,0.164100,0.137700,0.498500,0.110900,0.093600,0.218500,0.091600,0.145100,0.558500,0.985000,1.104000,-0.014200,0.373000,0.530000,0.054700,0.031000,3.350000,0.127000,-0.035300,0.060900,0.002500,3.720000,2.180000,neutral,0.466700,0.372200,0.222200,0.305600,0.705600,0.200000,0.383900
TSLA,2026-07-31,554.660000,-0.007440,-0.075920,-0.231090,-0.075920,-0.231090,-0.422690,-0.200240,0.512040,0.523620,-0.493630,-0.493630,0,0.374900,119.320000,94.850000,70.810000,13.530000,0.002970,0.009600,0.014000,0.011300,0.181800,0.074800,0.075700,0.108100,0.063300,0.083000,0.186600,1.574000,2.090000,-0.014800,0.499000,1.470000,-0.054600,-0.031100,4.080000,0.036000,0.010200,-0.072700,0.039300,3.720000,2.180000,risk-off,0.044400,0,0,0.777800,0.044400,0.233300,0.155600
JPM,2026-07-31,224.280000,0.006460,0.004700,-0.020310,0.004700,-0.020310,0.012460,-0.085690,0.146710,0.190530,-0.282600,-0.282600,0.088320,0.146900,13.140000,14.010000,10.980000,3.950000,0.052320,0.117100,0.181800,0.144100,0.620100,0.427200,0.330200,0.173500,0.014400,0.113500,1.328100,1.052000,1.165000,0.027300,0.575000,0.593000,0.010700,-0.150800,4.510000,-0.043000,-0.036000,-0.002200,-0.029500,3.720000,2.180000,risk-on,0.977800,0.422200,0.288900,0.144400,0.550000,0.588900,0.500800
V,2026-07-31,398.950000,0.005240,0.016410,0.007960,0.016410,0.007960,-0.017870,0.013280,0.116440,0.151800,-0.055380,-0.055380,0.108810,0.151700,31.240000,26.010000,20.720000,17.460000,0.033660,0.095700,0.108500,0.104300,0.788900,0.641600,0.525700,0.487600,0.202900,0.415100,0.498000,1.044000,1.242000,0.043400,0.710000,1.407000,-0.010700,0.150800,3.770000,0.415000,0.043800,0.040900,0.002500,3.720000,2.180000,risk-on,0.533300,0.222200,0.822200,0.372200,0.683300,0.861100,0.560000
NFLX,2026-07-31,1442.970000,0.011690,0.022360,-0.050100,0.022360,-0.050100,0.135610,-0.065400,0.399610,0.374920,-0.264780,-0.264780,0.211830,-0.070400,44.420000,34.950000,31.080000,9.890000,0.017580,0.166700,0.232000,0.199900,0.466100,0.273600,0.225400,0.366600,0.148100,0.247700,0.769500,2.030000,1.280000,-0.009300,0.533000,1.380000,-0.012100,-0.027200,3.460000,-0.003000,0.026900,0.034200,0.084100,3.720000,2.180000,risk-off,0.266700,0.744400,0.344400,0.288900,0.538900,0.433300,0.438600
AAPL,2026-08-07,254.240000,0.000120,0.052930,0.025040,0.052930,0.025040,0.107120,0.161440,0.231570,0.205360,-0.215260,-0.215260,0.194620,0.314500,33,30.560000,21.100000,8.810000,0.026400,0.063300,0.093300,0.083600,0.467000,0.320800,0.251500,1.620700,0.265400,0.603800,1.990500,4.430000,0.900000,0.004400,0.567000,0.822000,-0.280200,0.036600,4.160000,0.136000,-0.023100,-0.040800,0.019000,3.720000,2.290000,neutral,0.533300,0.111100,0.650000,0,0.583300,0.372200,0.383600
MSFT,2026-08-07,456.390000,-0.010690,0.026380,0.036140,0.026380,0.036140,0.014790,-0.032480,0.208590,0.209120,-0.251600,-0.251600,0.071640,0.121000,36.090000,31.370000,23.810000,13.070000,0.023260,0.158700,0.238400,0.194800,0.711100,0.469300,0.371800,0.365200,0.189000,0.279800,0.348800,0.626000,1.416000,-0.040000,0.397000,0.861000,-0.184800,-0.287400,3.880000,-0.090000,0.078300,0.068600,0.012500,3.720000,2.290000,neutral,0.422200,0.666700,0.594400,0.555600,0.361100,0.066700,0.480800
NVDA,2026-08-07,109.470000,-0.013160,0.101200,0.121960,0.101200,0.121960,0.186800,0.380980,0.632600,0.495670,-0.278380,-0.278380,0.472760,0.024900,53.740000,33.290000,41.930000,24.110000,0.026380,0.808600,1.284000,1.047400,0.772600,0.642800,0.568600,0.939000,0.672300,0.818100,0.136600,0.303000,4.357000,0.019500,0.594000,1.318000,0.465100,0.250900,3.790000,-0.569000,0.036100,-0.042400,0.043400,3.720000,2.290000,risk-off,0.155600,1,0.927800,0.922200,0.772200,0.566700,0.727500
META,2026-08-07,630.840000,0.013640,0.069550,0.023680,0.069550,0.023680,0.063170,-0.098260,0.247290,0.240670,-0.459960,-0.459960,0.136160,-0.330100,26.550000,25.180000,16.470000,8.580000,0.040900,0.236400,0.335900,0.293200,0.825900,0.443200,0.388300,0.380300,0.241100,0.308900,0.279400,0.363000,3.084000,0.051100,0.656000,0.852000,0.051400,0.035100,4.290000,0.152000,-0.019300,0.035000,-0.006600,3.720000,2.290000,neutral,0.788900,0.888900,0.733300,0.733300,0.333300,0.777800,0.720000
GOOGL,2026-08-07,237.220000,-0.018050,0.051650,0.061620,0.051650,0.061620,0.004020,-0.021490,0.251190,0.238850,-0.210580,-0.210580,0.083540,0.053800,26.420000,22.460000,17.270000,6.340000,0.031590,0.141100,0.200000,0.175300,0.587400,0.327100,0.285400,0.314100,0.210200,0.266700,0.091000,0.119000,1.828000,-0.009300,0.535000,0.768000,-0.043900,-0.007100,3.870000,-0.034000,-0.020300,0.018800,-0.006600,3.720000,2.290000,neutral,0.811100,0.555600,0.416700,0.900000,0.383300,0.372200,0.586400
AMZN,2026-08-07,279.390000,0.018630,0.076900,0.058860,0.076900,0.058860,0.189200,0.215850,0.325630,0.285480,-0.029930,-0.029930,0.305190,0.034600,44.150000,30.450000,19.660000,3.440000,0.018300,0.117400,0.161800,0.135800,0.495600,0.110500,0.094500,0.212600,0.091400,0.145100,0.563000,0.984000,1.117000,0.008400,0.576000,0.530000,0.054000,0.030600,4.100000,-0.036000,0.024600,0.043100,0.086600,3.720000,2.290000,neutral,0.466700,0.333300,0.222200,0.305600,0.722200,0.427800,0.401400
TSLA,2026-08-07,579.590000,0.000050,0.044950,-0.172710,0.044950,-0.172710,-0.405900,-0.200060,0.562950,0.542340,-0.470870,-0.470870,0.055890,0.290000,120,84.390000,78.390000,13.340000,0.002620,0.009500,0.013200,0.012000,0.179400,0.074500,0.074900,0.109400,0.065300,0.083900,0.189300,1.574000,2.084000,-0.035200,0.268000,1.470000,-0.053900,-0.030600,3.530000,0.075000,-0.056000,0.031100,-0.009600,3.720000,2.290000,risk-off,0.044400,0,0,0.777800,0.016700,0.044400,0.132500
JPM,2026-08-07,232.110000,-0.013390,0.034910,0.037870,0.034910,0.037870,0.061220,-0.068690,0.200660,0.201200,-0.257560,-0.257560,0.126310,0.029000,12.940000,14.940000,11.810000,4,0.053880,0.121700,0.162700,0.137300,0.625600,0.419000,0.329500,0.173900,0.014100,0.111700,1.390100,1.047000,1.147000,0.128000,1,0.593000,0.016000,-0.147700,4.790000,0.206000,0.015000,0.058700,0.041600,3.720000,2.290000,neutral,0.977800,0.444400,0.288900,0.144400,0.455600,1,0.532200
V,2026-08-07,425.450000,0.003610,0.066420,0.095050,0.066420,0.095050,0.051640,0.082130,0.155660,0.162190,0,0,0.182460,0.483100,29.650000,26.280000,21.460000,16.390000,0.031000,0.089700,0.121400,0.107200,0.788400,0.642400,0.535000,0.490700,0.200600,0.407100,0.521400,1.047000,1.237000,0.052100,0.707000,1.407000,-0.016000,0.147700,4.290000,0.015000,0.053000,-0.034500,0.044300,3.720000,2.290000,risk-on,0.533300,0.222200,0.822200,0.372200,0.627800,0.888900,0.554400
NFLX,2026-08-07,1555.480000,0.002980,0.077970,0.119780,0.077970,0.119780,0.192660,-0.021270,0.360480,0.378480,-0.207460,-0.207460,0.306310,-0.136500,48.460000,36.660000,28.420000,9.730000,0.020920,0.177400,0.251400,0.206000,0.468300,0.277100,0.228000,0.369200,0.147200,0.245800,0.747300,2.011000,1.271000,0.024100,0.525000,1.380000,-0.007600,-0.028000,4.260000,-0.065000,-0.022500,0.009400,-0.000500,3.720000,2.290000,risk-off,0.266700,0.777800,0.344400,0.288900,0.744400,0.483300,0.481100
AAPL,2026-08-14,261.920000,-0.005130,0.030210,0.033170,0.030210,0.033170,0.174000,0.230710,0.267710,0.219350,-0.191560,-0.191560,0.230710,-0.228300,32.250000,30.770000,24.500000,8.830000,0.032510,0.064900,0.091600,0.080400,0.474500,0.320500,0.242800,1.587500,0.269000,0.603000,1.941400,4.420000,0.904000,0.105000,0.892000,0.822000,-0.293400,0.035600,4.870000,-0.210000,0.058500,0.041000,-0.021600,3.590000,2.410000,neutral,0.533300,0.111100,0.672200,0,0.600000,0.822200,0.435600
MSFT,2026-08-14,468.970000,-0.003970,0.027560,0.043760,0.027560,0.043760,0.071120,-0.012860,0.230890,0.201300,-0.230970,-0.230970,0.101180,0.049000,33.310000,28.410000,25.670000,11.510000,0.022130,0.161200,0.238500,0.198400,0.712700,0.457100,0.373900,0.357600,0.196100,0.292200,0.333400,0.624000,1.385000,0.059700,0.903000,0.861000,-0.197100,-0.275200,4.120000,0.182000,0.008900,0.037200,-0.001100,3.590000,2.410000,neutral,0.422200,0.666700,0.594400,0.555600,0.416700,0.800000,0.562500
NVDA,2026-08-14,102.190000,-0.011220,-0.066500,-0.058680,-0.066500,-0.058680,0.174330,0.297820,0.606170,0.496830,-0.323380,-0.323380,0.374820,-0.196500,54.310000,32.550000,44.830000,27.180000,0.027860,0.848900,1.203400,0.999900,0.754100,0.636600,0.568600,0.934600,0.674700,0.806900,0.136000,0.294000,4.324000,0.062100,0.708000,1.318000,0.490600,0.239500,4.970000,0.396000,0.041900,-0.041100,0.034500,3.590000,2.410000,risk-off,0.155600,1,0.905600,0.922200,0.511100,0.711100,0.698300
META,2026-08-14,707.650000,-0.015530,0.121760,0.109640,0.121760,0.109640,0.191330,0.040170,0.325890,0.274880,-0.394210,-0.394210,0.274490,-0.014900,25.700000,21.970000,18.340000,8.990000,0.041490,0.240300,0.340900,0.276000,0.825300,0.436400,0.387000,0.385900,0.243500,0.314700,0.279600,0.361000,3.099000,-0.045700,0.221000,0.852000,0.057900,0.037400,3.010000,-0.070000,-0.066700,-0.005900,0.020700,3.590000,2.410000,neutral,0.788900,0.888900,0.733300,0.733300,0.655600,0.111100,0.701700
GOOGL,2026-08-14,233.850000,-0.016280,-0.014210,-0.005660,-0.014210,-0.005660,0.011070,-0.032680,0.268040,0.231630,-0.221800,-0.221800,0.068150,-0.087500,24.620000,21.920000,17.250000,7.010000,0.032990,0.143100,0.208000,0.181100,0.588900,0.324800,0.283300,0.313100,0.213100,0.268300,0.091700,0.119000,1.853000,0.175900,1,0.768000,-0.039300,-0.009000,4.880000,0.552000,-0.070300,0.033900,0.003500,3.590000,2.410000,neutral,0.811100,0.555600,0.416700,0.900000,0.233300,1,0.626700
AMZN,2026-08-14,297.860000,0.004990,0.066110,0.189350,0.066110,0.189350,0.250620,0.286820,0.278580,0.278060,0,0,0.391480,0.035000,43.960000,30.710000,18.710000,3.580000,0.016170,0.120000,0.175200,0.148000,0.496400,0.111900,0.095400,0.208600,0.090500,0.143100,0.559700,0.980000,1.082000,-0.016700,0.482000,0.530000,0.055100,0.029000,4.090000,-0.197000,0.042100,-0.016800,-0.013700,3.590000,2.410000,neutral,0.466700,0.405600,0.222200,0.305600,0.888900,0.316700,0.429700
TSLA,2026-08-14,591.950000,0.019410,0.021330,-0.102560,0.021330,-0.102560,-0.357370,-0.289560,0.604210,0.552730,-0.459590,-0.459590,0.078410,-0.122600,119.910000,85.190000,77.460000,12.500000,0.002890,0.009800,0.014000,0.011200,0.180200,0.074600,0.074900,0.107200,0.062800,0.085100,0.188700,1.573000,2.086000,-0.139600,0,1.470000,-0.055100,-0.029000,3.050000,-0.424000,0.057900,0.092100,0.019200,3.590000,2.410000,risk-off,0.044400,0,0,0.777800,0.016700,0,0.128100
JPM,2026-08-14,229.590000,-0.023190,-0.010860,0.045160,-0.010860,0.045160,0.098310,-0.060210,0.212960,0.195310,-0.265620,-0.265620,0.114080,-0.034300,13.040000,14.810000,11.580000,3.980000,0.053020,0.120600,0.170900,0.141900,0.620600,0.417500,0.334900,0.174100,0.014300,0.114000,1.350400,1.045000,1.149000,0.033600,0.666000,0.593000,0.012700,-0.145500,4.440000,-0.086000,-0.040600,0.035300,-0.041700,3.590000,2.410000,neutral,0.977800,0.372200,0.288900,0.144400,0.483300,0.555600,0.477500
V,2026-08-14,427.070000,0.005410,0.003810,0.083850,0.003810,0.083850,0.076830,0.086330,0.161070,0.155770,-0.000050,-0.000050,0.186960,-0.011000,29.010000,26.540000,20.610000,16.780000,0.035570,0.095200,0.114600,0.103200,0.789500,0.645500,0.516900,0.502200,0.202500,0.405000,0.492400,1.041000,1.242000,0.003800,0.443000,1.407000,-0.012700,0.145500,4.430000,-0.021000,-0.011700,-0.034000,-0.035900,3.590000,2.410000,risk-on,0.533300,0.222200,0.844400,0.405600,0.627800,0.294400,0.504400
NFLX,2026-08-14,1583.700000,0.031750,0.018140,0.026010,0.018140,0.026010,0.248400,0.040400,0.341110,0.371440,-0.193080,-0.193080,0.330010,-0.305900,41.310000,33.770000,29.850000,9.420000,0.019420,0.163900,0.249800,0.202200,0.469500,0.272600,0.228500,0.370300,0.145500,0.249000,0.761100,2.022000,1.240000,0.033000,0.623000,1.380000,-0.018500,-0.028300,4.350000,-0.415000,0.049000,0.118100,0.053200,3.590000,2.410000,neutral,0.266700,0.777800,0.322200,0.255600,0.566700,0.388900,0.435600
AAPL,2026-08-21,285.420000,-0.003670,0.089720,0.170910,0.089720,0.170910,0.271420,0.240360,0.285790,0.242560,-0.119020,-0.119020,0.341130,0.097000,34.300000,29.810000,24.160000,8.990000,0.027670,0.065800,0.098000,0.080300,0.468200,0.321800,0.246500,1.606000,0.268100,0.599600,1.942600,4.412000,0.891000,-0.000900,0.569000,0.822000,-0.292500,0.029600,3.560000,0.125000,0.026000,0.064300,-0.072500,3.550000,2.250000,neutral,0.533300,0.111100,0.694400,0,0.755600,0.583300,0.439400
MSFT,2026-08-21,495.400000,0.004360,0.056360,0.113160,0.056360,0.113160,0.112980,0.045700,0.249350,0.205980,-0.187630,-0.187630,0.163240,-0.166800,37.450000,31.430000,23.150000,12.220000,0.024320,0.162200,0.210400,0.195700,0.704500,0.459600,0.371700,0.366200,0.192000,0.290200,0.350700,0.621000,1.385000,-0.033900,0.433000,0.861000,-0.196100,-0.279800,3.240000,-0.380000,0.002400,0.037100,-0.033400,3.550000,2.250000,neutral,0.422200,0.683300,0.594400,0.555600,0.400000,0.355600,0.518900
NVDA,2026-08-21,121.860000,0.020430,0.192480,0.192720,0.192480,0.192720,0.452960,0.444010,0.526380,0.528210,-0.188470,-0.188470,0.639450,-0.152300,55.530000,32.710000,47.190000,27.420000,0.027870,0.846800,1.154700,0.991700,0.763600,0.644800,0.570600,0.927600,0.675800,0.820300,0.132500,0.292000,4.295000,-0.027200,0.364000,1.318000,0.488500,0.250300,4.420000,-0.108000,-0.019000,0.071400,-0.022900,3.550000,2.250000,risk-off,0.155600,1,0.905600,0.922200,0.794400,0.405600,0.710300
META,2026-08-21,765.130000,0.013120,0.081230,0.265600,0.081230,0.265600,0.223560,0.093400,0.299180,0.272450,-0.345000,-0.345000,0.378020,0.056700,28.690000,23.290000,16.500000,9.110000,0.037190,0.230300,0.339000,0.265900,0.825600,0.436200,0.388800,0.384400,0.242400,0.310300,0.285200,0.362000,3.098000,0.005000,0.588000,0.852000,0.050700,0.035800,4.260000,0.164000,0.022900,0.112300,0.003600,3.550000,2.250000,neutral,0.788900,0.888900,0.733300,0.733300,0.688900,0.555600,0.751100
GOOGL,2026-08-21,242.910000,0.026760,0.038740,0.099090,0.038740,0.099090,0.077590,-0.037330,0.305430,0.254160,-0.191650,-0.191650,0.109530,-0.238800,24.630000,20.830000,16.740000,6.280000,0.035100,0.137400,0.190800,0.168200,0.585400,0.314300,0.295900,0.310600,0.207800,0.264600,0.090900,0.119000,1.875000,-0.042800,0.303000,0.768000,-0.042200,-0.009900,3.240000,0.291000,0.009200,0.033000,0.045900,3.550000,2.250000,neutral,0.811100,0.555600,0.394400,0.900000,0.183300,0.127800,0.527500
AMZN,2026-08-21,307.650000,-0.016650,0.032870,0.253210,0.032870,0.253210,0.248380,0.263860,0.301880,0.287340,-0.016650,-0.016650,0.437210,0.107500,43.850000,31.880000,17.520000,3.350000,0.018460,0.112600,0.160400,0.142500,0.492600,0.111500,0.095800,0.214600,0.090800,0.141900,0.560400,0.983000,1.089000,0.015500,0.687000,0.530000,0.051600,0.029400,4.100000,-0.259000,0.034200,0.014800,0.054000,3.550000,2.250000,neutral,0.466700,0.350000,0.222200,0.305600,0.766700,0.872200,0.455800
TSLA,2026-08-21,622.800000,-0.016810,0.052120,-0.006760,0.052120,-0.006760,-0.367030,-0.278440,0.511850,0.545790,-0.431420,-0.431420,0.134610,0.100700,115.960000,89.490000,71.030000,13.130000,0.002940,0.009500,0.014400,0.012100,0.180700,0.076100,0.075100,0.107900,0.064000,0.083100,0.185100,1.574000,2.074000,0.040000,0.723000,1.470000,-0.051500,-0.029400,4.060000,-0.033000,-0.031600,-0.055700,-0.003100,3.550000,2.250000,risk-off,0.044400,0,0,0.777800,0.016700,0.972200,0.225300
JPM,2026-08-21,243.480000,0.013400,0.060500,0.095620,0.060500,0.095620,0.126600,-0.037360,0.224110,0.196920,-0.221190,-0.221190,0.181480,-0.027100,12.190000,14.600000,11.390000,3.640000,0.046810,0.120600,0.175800,0.152700,0.621700,0.424900,0.341600,0.177100,0.014500,0.114700,1.356300,1.043000,1.159000,-0.055900,0.313000,0.593000,0.011300,-0.145500,3.660000,0.156000,0.019000,0.042100,0.079400,3.550000,2.250000,neutral,0.977800,0.427800,0.288900,0.144400,0.344400,0.038900,0.416100
V,2026-08-21,436.910000,-0.001710,0.023040,0.117220,0.023040,0.117220,0.107670,0.097020,0.160650,0.158980,-0.001710,-0.001710,0.214310,0.201300,30.140000,26.760000,21.540000,17.780000,0.031030,0.097900,0.127700,0.108000,0.779800,0.649000,0.533200,0.496900,0.203300,0.405800,0.483500,1.037000,1.254000,0.033600,0.591000,1.407000,-0.011300,0.145600,4.210000,0.062000,-0.025100,-0.005500,0.002400,3.550000,2.250000,risk-on,0.533300,0.222200,0.844400,0.372200,0.505600,0.766700,0.528300
NFLX,2026-08-21,1618.920000,-0.001250,0.022240,0.136200,0.022240,0.136200,0.181640,0.048320,0.271050,0.369330,-0.175140,-0.175140,0.359590,0.191400,46.850000,35.580000,29.410000,10.230000,0.018950,0.171100,0.241600,0.202100,0.467000,0.279500,0.226900,0.378300,0.147600,0.248700,0.764700,2.007000,1.261000,-0.006300,0.425000,1.380000,-0.008500,-0.025800,3.570000,0.151000,0.003600,-0.046000,0.035600,3.550000,2.250000,neutral,0.266700,0.761100,0.322200,0.288900,0.544400,0.322200,0.427200
